News Outlet,Tweet Date,Tweet Lag,Tweet Text,Positive Score,Negative Score,Neutral Score,Compound Score
@nytimes,Tue Jul 31 06:40:22 +0000 2018,16,Blue-collar workers at an Ohio factory said they support President Trump on tariffs regardless of the cost. “If it… https://t.co/lM3XSUlP49,0.124,0.0,0.876,0.4019
@nytimes,Tue Jul 31 06:22:36 +0000 2018,17,It's not just service dogs: Here's why management companies allow emotional-support animals in pet-free buildings https://t.co/kh5LpmC5Ub,0.112,0.0,0.888,0.2263
@nytimes,Tue Jul 31 06:04:37 +0000 2018,18,"Philippine Bombing Kills 10, Showing Insurgents Remain a Problem https://t.co/QumvhgCMds",0.0,0.47,0.53,-0.7351
@nytimes,Tue Jul 31 06:04:37 +0000 2018,19,"You know them from “Killing Eve,” “Barry,” and more. But here’s what your favorite TV stars were up to before they… https://t.co/KRUk7tGbgl",0.16,0.0,0.84,0.6124
@nytimes,Tue Jul 31 05:48:21 +0000 2018,20,The proposed $100 billion bullet train to connect LA to San Francisco is the most ambitious public transportation p… https://t.co/kLN3cUiryd,0.152,0.0,0.848,0.5256
@nytimes,Tue Jul 31 10:30:04 +0000 2018,21,"Long lines of enthusiastic voters formed at polling stations in Zimbabwe on Monday, following a peaceful campaign w… https://t.co/vJPQbnAGiO",0.286,0.0,0.714,0.7506
@nytimes,Tue Jul 31 10:16:03 +0000 2018,22,"""This is really frightening if this is the new normal,"" said an energy industry analyst in Norway https://t.co/suyqXeNVPk",0.097,0.162,0.741,-0.3384
@nytimes,Tue Jul 31 10:00:09 +0000 2018,23,Morning Briefing: Here's what you need to know to start your day https://t.co/rOgwD44cHU https://t.co/xjkbXaoIbP,0.0,0.0,1.0,0.0
@nytimes,Tue Jul 31 09:43:05 +0000 2018,24,"""Stockpiling of food is not a practical response to a no-deal on Brexit and industry has not been approached by Gov… https://t.co/Bm5r6AYqMR",0.0,0.0,1.0,0.0
@nytimes,Tue Jul 31 09:31:02 +0000 2018,25,Paul Manafort faces 32 charges of bank and tax fraud largely stemming from his work as a political consultant in Uk… https://t.co/Vr8vlmfuWm,0.0,0.237,0.763,-0.7096
@nytimes,Tue Jul 31 09:14:05 +0000 2018,26,An actor’s suicide has rattled the cast of the hit musical “Chicago” and raised thorny questions about workplace be… https://t.co/PBmUjlSBix,0.0,0.268,0.732,-0.765
@nytimes,Tue Jul 31 09:00:03 +0000 2018,27,"Militants detonated a car bomb at a military checkpoint in the southern Philippine island of Basilan, killing at le… https://t.co/2QZxATvCrY",0.0,0.322,0.678,-0.8225
@nytimes,Tue Jul 31 08:45:03 +0000 2018,28,RT @nytimesworld: Nuns in a convent breed endangered Mexican salamanders to make them into a cough syrup. They may be the only thing saving…,0.0,0.0,1.0,0.0
@nytimes,Tue Jul 31 08:33:04 +0000 2018,29,"This Italian town is known for its ceramics, but it hopes to become known as a center of suborbital flights https://t.co/I3WfNcpAlY",0.163,0.0,0.837,0.5719
@nytimes,Tue Jul 31 08:16:01 +0000 2018,30,RT @nytimesworld: At least 1.3 million people were deported to Auschwitz during World War II. About 1.1 million people died there. Fewer th…,0.0,0.263,0.737,-0.8176
@nytimes,Tue Jul 31 08:02:04 +0000 2018,31,The Trump administration is considering bypassing Congress to give a $100 billion tax cut to the wealthy by changin… https://t.co/YSoWDGUkb0,0.116,0.097,0.787,0.1027
@nytimes,Tue Jul 31 07:47:02 +0000 2018,32,"RT @nytopinion: President Trump told Iowans ""farmers love me"" but many farmers think his trade war is a self-inflicted wound for the countr…",0.093,0.191,0.716,-0.5789
@nytimes,Tue Jul 31 07:32:04 +0000 2018,33,A vaccine scandal that has become one of the most visible public health crises in China in recent years https://t.co/rLBADLcPiP,0.0,0.139,0.861,-0.4404
@nytimes,Tue Jul 31 07:17:06 +0000 2018,34,Taking an organized tour of Nepal and Bhutan was supposed to make a complicated trip less daunting. But would it ma… https://t.co/PRaXSscmJP,0.0,0.0,1.0,0.0
@nytimes,Tue Jul 31 07:02:00 +0000 2018,35,Many feel that a draft list of citizens released by the Indian government has disproportionately left off Muslims a… https://t.co/P3reHBAAzR,0.0,0.0,1.0,0.0
@nytimes,Tue Jul 31 06:40:22 +0000 2018,36,Blue-collar workers at an Ohio factory said they support President Trump on tariffs regardless of the cost. “If it… https://t.co/lM3XSUlP49,0.124,0.0,0.876,0.4019
@nytimes,Tue Jul 31 06:22:36 +0000 2018,37,It's not just service dogs: Here's why management companies allow emotional-support animals in pet-free buildings https://t.co/kh5LpmC5Ub,0.112,0.0,0.888,0.2263
@nytimes,Tue Jul 31 06:04:37 +0000 2018,38,"Philippine Bombing Kills 10, Showing Insurgents Remain a Problem https://t.co/QumvhgCMds",0.0,0.47,0.53,-0.7351
@nytimes,Tue Jul 31 06:04:37 +0000 2018,39,"You know them from “Killing Eve,” “Barry,” and more. But here’s what your favorite TV stars were up to before they… https://t.co/KRUk7tGbgl",0.16,0.0,0.84,0.6124
@nytimes,Tue Jul 31 05:48:21 +0000 2018,40,The proposed $100 billion bullet train to connect LA to San Francisco is the most ambitious public transportation p… https://t.co/kLN3cUiryd,0.152,0.0,0.848,0.5256
@nytimes,Tue Jul 31 05:32:04 +0000 2018,41,RT @nytfood: This new pizza from @melissaclark is so good that you won’t mind turning on your oven to make it in the middle of summer https…,0.126,0.0,0.874,0.5777
@nytimes,Tue Jul 31 05:16:50 +0000 2018,42,Having trouble making financial decisions? Reframe thinking about money as a lifestyle choice. https://t.co/mtCFg1AK4I,0.0,0.184,0.816,-0.4019
@nytimes,Tue Jul 31 04:59:04 +0000 2018,43,"There is a growing trend in corporate America: CEOs branching out into activism. Just look at Starbucks, Dick’s and… https://t.co/RQ5yID2qPH",0.086,0.0,0.914,0.1779
@nytimes,Tue Jul 31 04:42:03 +0000 2018,44,"RT @NYTHealth: Burning and scarring have been reported by women paying for ""vaginal rejuvenation"" treatments using lasers, prompting the FD…",0.0,0.0,1.0,0.0
@nytimes,Tue Jul 31 04:22:05 +0000 2018,45,RT @MitchKSmith: Minneapolis police officers won't face charges in the fatal shooting of Thurman Blevins. Prosecutors said Mr. Blevins was…,0.078,0.15,0.772,-0.3991
@nytimes,Tue Jul 31 04:02:02 +0000 2018,46,"Tom Cruise insists on doing his own stunts in ""Mission: Impossible."" Here are the 5 most dangerous stunts to pull o… https://t.co/OgQeSrsFa3",0.0,0.145,0.855,-0.5256
@nytimes,Tue Jul 31 03:59:36 +0000 2018,47,Brexit Plans Raise Fears of Food Shortages and Jammed Ports https://t.co/7mJhhZB9og,0.0,0.328,0.672,-0.5267
@nytimes,Tue Jul 31 03:47:01 +0000 2018,48,Nuns in a convent breed endangered Mexican salamanders to make them into a cough syrup. They may be the only thing… https://t.co/xKRpeiB8Fb,0.0,0.0,1.0,0.0
@nytimes,Tue Jul 31 03:32:05 +0000 2018,49,"With items that must always be in stock, new contracts and new corporate rules, the long-simmering tension between… https://t.co/Nukqzw8KJ9",0.0,0.113,0.887,-0.3182
@nytimes,Tue Jul 31 03:17:02 +0000 2018,50,"RT @liamstack: It's here, people. The @NYTpolitics deep dive on alleged Bigfoot erotica. https://t.co/gmjaVyhk2h",0.0,0.0,1.0,0.0
@nytimes,Tue Jul 31 03:02:05 +0000 2018,51,"With 99 days to go until the November midterm election, the battleground in the fight for control of the House is s… https://t.co/8KfEz9bLg9",0.0,0.202,0.798,-0.6486
@nytimes,Tue Jul 31 02:47:07 +0000 2018,52,"The climate is warming, but California's birds are finding ways to stay cool: ""Birds can manipulate all kinds of th… https://t.co/DBBogfBH6o",0.183,0.0,0.817,0.5023
@nytimes,Tue Jul 31 02:32:02 +0000 2018,53,President Trump again threatened to shut down the federal government if Congress doesn't deliver on border security… https://t.co/MLWtpdT6Tq,0.0,0.15,0.85,-0.4588
@nytimes,Tue Jul 31 02:17:04 +0000 2018,54,"RT @MarkMazzettiNYT: “Collusion isn’t a crime,” say Rudy and other Trump allies. But conspiracy most certainly is. https://t.co/bAt0sBosLm",0.153,0.199,0.648,-0.2641
@nytimes,Tue Jul 31 02:02:06 +0000 2018,55,"Is a $100 billion train the future of California or a boondoggle? Despite opposition, construction on the high-spee… https://t.co/mtbN4SryPz",0.0,0.0,1.0,0.0
@nytimes,Tue Jul 31 01:47:02 +0000 2018,56,"New Jersey, in a first-of-its-kind initiative, has set aside millions to pay for community journalism. ""It’s one of… https://t.co/eB2LWAOWnb",0.0,0.076,0.924,-0.1027
@nytimes,Tue Jul 31 01:32:04 +0000 2018,57,"If you missed Mars at opposition a few nights ago, you'll get a chance to see the red planet at its closest approac… https://t.co/9bV33qJdAH",0.083,0.091,0.826,-0.0516
@nytimes,Tue Jul 31 01:17:02 +0000 2018,58,"RT @jdelreal: Today in Redding I spoke to some of the 35k individuals displaced by the Carr Fire. They are grateful to be alive, but desper…",0.138,0.062,0.8,0.2732
@nytimes,Tue Jul 31 01:03:10 +0000 2018,59,Evening Briefing: Here's what you need to know at the end of the day https://t.co/zytFS4cBuJ,0.0,0.0,1.0,0.0
@nytimes,Tue Jul 31 00:47:05 +0000 2018,60,"Talk has been swirling in the UK over preparations for a ""no deal"" Brexit — a scenario that could mean new border c… https://t.co/tdSstAuHlh",0.0,0.099,0.901,-0.296
@nytimes,Tue Jul 31 00:32:03 +0000 2018,61,"Florida has an algae problem, and it’s big. A toxic bloom in the waters off the state’s southwestern coast is killi… https://t.co/azPtXN5ZuJ",0.0,0.119,0.881,-0.4019
@nytimes,Tue Jul 31 00:17:02 +0000 2018,62,"RT @NYTObits: Herman Shine, who escaped Auschwitz with the help of his best friend and a Polish civilian, then was sheltered by the woman w…",0.325,0.0,0.675,0.8779
@nytimes,Tue Jul 31 00:02:08 +0000 2018,63,"Who are Alex Faust and Laura Coates? Two potential replacements for Alex Trebek, who said he may stop hosting ""Jeop… https://t.co/EyR63Rddei",0.0,0.099,0.901,-0.296
@nytimes,Mon Jul 30 23:47:05 +0000 2018,64,There it was: Glowering red on the dashboard of the sky like an astrological warning light next to the full Blood M… https://t.co/L09ipEf0cF,0.097,0.093,0.811,0.0258
@nytimes,Mon Jul 30 23:32:03 +0000 2018,65,"Roughly 37,000 people were forced to evacuate their homes in recent days as wildfires raged in California. “All tha… https://t.co/BXfxZnBJUR",0.0,0.25,0.75,-0.7184
@nytimes,Mon Jul 30 23:17:03 +0000 2018,66,"RT @jasondhorowitz: As Manafort's trial begins, meet the American reporter turned Italian media celebrity turned Manafort associate and org…",0.0,0.0,1.0,0.0
@nytimes,Mon Jul 30 23:02:03 +0000 2018,67,"“I consider myself a flaming feminist,” Justice Ruth Bader Ginsburg said on Sunday after a performance of “The Orig… https://t.co/cvQU59EwB1",0.167,0.0,0.833,0.5267
@nytimes,Mon Jul 30 22:47:04 +0000 2018,68,Evening Briefing: Here's what you need to know at the end of the day https://t.co/I71CzzEL7C,0.0,0.0,1.0,0.0
@nytimes,Mon Jul 30 22:32:07 +0000 2018,69,"“I have a sense of humor,” Denver Riggleman said. “I’m not going to apologize for personality.” https://t.co/i8uhxYUwOZ",0.0,0.08,0.92,-0.0762
@nytimes,Mon Jul 30 22:12:04 +0000 2018,70,RT @dougmillsnyt: .@realDonaldTrump pumps his fist after his new Secretary of Veterans Affairs  Robert Wilkie is sworn-in by @VP Mike Pence…,0.0,0.0,1.0,0.0
@nytimes,Mon Jul 30 21:59:04 +0000 2018,71,"A rare violin turned up in a Massachusetts pawnshop, sold for $50. The catch? It was stolen. And worth more than $2… https://t.co/4y07zCoKQW",0.079,0.133,0.788,-0.3182
@nytimes,Mon Jul 30 21:48:04 +0000 2018,72,RT @natashanyt: This just in: After the publication of our story --plus a Future of Privacy Forum inquiry https://t.co/B5WYa0KG9o -- the Co…,0.0,0.0,1.0,0.0
@nytimes,Mon Jul 30 21:40:05 +0000 2018,73,"Our commitment to the truth is more important now than ever.

Read about President Trump's meeting with the publish… https://t.co/9xIjtvQagO",0.291,0.0,0.709,0.7178
@nytimes,Mon Jul 30 21:32:05 +0000 2018,74,"It's summer. Time to read. Need some ideas? Follow https://t.co/BoMgme8DK6, a new home for quick reviews, news, aut… https://t.co/uce6dLw6WP",0.0,0.0,1.0,0.0
@nytimes,Mon Jul 30 21:21:04 +0000 2018,75,"RT @arappeport: The Trump administration is mulling a unilateral $100bn tax cut for the wealthy, potentially wielding Treasury's regulatory…",0.121,0.102,0.777,0.1027
@nytimes,Mon Jul 30 21:13:39 +0000 2018,76,The Trump administration is considering bypassing Congress to give a $100 billion tax cut to the wealthy by changin… https://t.co/qlMWSEHxRi,0.116,0.097,0.787,0.1027
@nytimes,Mon Jul 30 21:00:06 +0000 2018,77,"""Completely and totally refreshing"": The New York Times review of Amy Poehler and Nick Offerman's new crafting real… https://t.co/nfrcFRjOPo",0.0,0.0,1.0,0.0
@nytimes,Mon Jul 30 20:50:06 +0000 2018,78,"Minneapolis police officers will not face criminal charges in the fatal shooting of Thurman Blevins, an armed man w… https://t.co/U0N0giHZin",0.183,0.139,0.678,0.0232
@nytimes,Mon Jul 30 20:40:04 +0000 2018,79,Did you have a sexual experience where you’ve always wanted to know what was in the other person’s head? Or where y… https://t.co/4xB0Oo88jh,0.0,0.0,1.0,0.0
@nytimes,Mon Jul 30 20:30:03 +0000 2018,80,"If Florida's governor's primary is indication, Donald Trump can now effectively decide primaries with a single twee… https://t.co/4HbmRsrOkB",0.153,0.0,0.847,0.4404
@nytimes,Mon Jul 30 20:15:02 +0000 2018,81,The family that lost nine relatives when a duck boat sank in Missouri filed a $100 million lawsuit against boat's o… https://t.co/R53Iu0SRCf,0.0,0.189,0.811,-0.4939
@nytimes,Mon Jul 30 20:00:17 +0000 2018,82,"In Opinion,

Eva Wiseman writes, ""The pull of 'Love Island' is in the very contrast between the show and the politi… https://t.co/z0frb4i513",0.167,0.0,0.833,0.6369
@nytimes,Mon Jul 30 19:45:05 +0000 2018,83,"Tom Cruise insists on doing his own stunts in ""Mission: Impossible."" Here are the 5 most dangerous stunts to pull o… https://t.co/4hbCvQlDRO",0.0,0.145,0.855,-0.5256
@nytimes,Mon Jul 30 19:30:13 +0000 2018,84,"Octavia Spencer will executive produce and star in “Madam C.J. Walker,” a limited series on Netflix about one of th… https://t.co/A6D15hp7MT",0.0,0.091,0.909,-0.2263
@nytimes,Mon Jul 30 19:15:06 +0000 2018,85,"In the High Sierra of California, massive ecological change is underway in response to climate change. Leading the… https://t.co/tkHq6ysOyD",0.0,0.0,1.0,0.0
@nytimes,Mon Jul 30 19:00:17 +0000 2018,86,Paul Manafort is scheduled to go to trial for financial fraud charges starting on Tuesday. Here's what you need to… https://t.co/Sy4fpFMoHy,0.0,0.237,0.763,-0.7096
@nytimes,Mon Jul 30 18:45:07 +0000 2018,87,"In Opinion

Colin Woodard writes, ""Contrary to conventional wisdom, the most significant and abiding divide in Amer… https://t.co/aHnuB3sev5",0.256,0.0,0.744,0.6697
@nytimes,Mon Jul 30 18:30:03 +0000 2018,88,"With 99 days to go until the November midterm election, the battleground in the fight for control of the House is s… https://t.co/E5oMX4FlsV",0.0,0.202,0.798,-0.6486
@nytimes,Mon Jul 30 18:15:09 +0000 2018,89,An actor’s suicide has rattled the cast of the hit musical “Chicago” and raised thorny questions about workplace be… https://t.co/P8VOZU4rJQ,0.0,0.268,0.732,-0.765
@nytimes,Mon Jul 30 18:00:11 +0000 2018,90,"With their eyes on jobs and revenue, small countries and territories, such as Bermuda, Malta and Gibraltar, are rac… https://t.co/Xi6OYxk8Ik",0.0,0.0,1.0,0.0
@nytimes,Mon Jul 30 17:45:03 +0000 2018,91,"More than three million students who graduated in 2018 took surveys with the ACT, the SAT or the PSAT. In filling o… https://t.co/cybdpf1tlt",0.0,0.0,1.0,0.0
@nytimes,Mon Jul 30 17:30:06 +0000 2018,92,"With items that must always be in stock, new contracts and new corporate rules, the long-simmering tension between… https://t.co/O2hdEe9Zfk",0.0,0.113,0.887,-0.3182
@nytimes,Mon Jul 30 17:15:04 +0000 2018,93,"For the second time in three days, Pope Francis accepted the resignation of a powerful prelate — this time, an Aust… https://t.co/Jk4r6tk0jj",0.203,0.091,0.705,0.4019
@nytimes,Mon Jul 30 17:00:07 +0000 2018,94,"The gripper, the spinner, the bed maker: How robot hands are evolving to do what ours can https://t.co/H1uQVoin3w",0.0,0.0,1.0,0.0
@nytimes,Mon Jul 30 16:45:08 +0000 2018,95,"""Sephora meets Coachella"": Inside Beautycon, the beauty event that’s equal parts competitive shopping scene, feel-g… https://t.co/PJYC4qSLtS",0.282,0.0,0.718,0.6705
@nytimes,Mon Jul 30 16:30:08 +0000 2018,96,Families and doctors of patients in a persistent vegetative state in Britain will no longer need permission from a… https://t.co/4leN3cCUqP,0.0,0.109,0.891,-0.296
@nytimes,Mon Jul 30 16:15:09 +0000 2018,97,The proposed $100 billion bullet train to connect LA to San Francisco is the most ambitious public transportation p… https://t.co/JRYt5kCzra,0.152,0.0,0.848,0.5256
@nytimes,Mon Jul 30 16:01:30 +0000 2018,98,"Two of Vogue's top editors — Tonne Goodman, the magazine’s fashion director, and Phyllis Posnick, its executive fas… https://t.co/TDwFUyhBvY",0.096,0.0,0.904,0.2023
@nytimes,Mon Jul 30 15:45:09 +0000 2018,99,"We’re looking for people who would be willing to have both parties talk about sex, each from their perspective. Sha… https://t.co/LoBeCl4Oaj",0.119,0.0,0.881,0.4019
@nytimes,Mon Jul 30 15:34:55 +0000 2018,100,"In Opinion

David Leonhardt's piece comes as a rebuttal to Op-Ed columnist Bret Stephens' Opinion story “How Trump… https://t.co/lPcCXYDhpv",0.0,0.0,1.0,0.0
